file_38.xls	11				화재(폭발포함)배상책임	화재 또는 폭발사고로 타인의 신체 또는 재물에 대한 법률상의 손해배상책임을 부담함으로써 입은 손해	1인당 1.5억원한도/1사고당 1억원한도				
file_42.xls	26				심급별자동차사고변호사선임비용(실손,운전자용,비탑승중포함)	자동차를 운전 중 및 운전 후 비탑승 상태에서 발생한 사고로 타인의 신체에 상해를 입힘으로써 다음 중 어느 하나에 해당되어 변호사선임비용을  부담하게 된 경우 사고 1회당 제기된 소송의 심급별로 실제로 부담한 변호사 선임에 따른 비용의 50%를 지급1. 구속영장에 의하여 구속된 경우2. 검사에 의하여 공소 제기(단, 약식기소는 제외)된 경우3. 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행하게 된 경우 4. 검사에 의해 약식기소 되었으나 형사소송법 제453조에 의거하여 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하는 경우5. 경찰 조사 후 불송치된 경우6. 검찰에 의해 약식기소 또는 불기소된 경우(단, 위 3. 및 4.에 해당하는 경우는 제외함) ※ 5. 및 6.에 해당하는 경우는 1)~4)중 어느 하나에 해당하는 경우에 한함. 1) 타인을 사망하게 한 경우2) “중대법규위반 교통사고”로 타인의 신체에 상해를 입힌 경우(단, 자동차 운전 중 발생한 자동차사고를 원인으로 한 경우에 한함.)3) “중대법규위반 교통사고”에 해당하지 않는 자동차사고로 타인의 신체에 상해를 입힘으로써 피해자에게 자동차사고 부상등급표에 정한 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입힌 경우 4) “중대법규위반 교통사고”에 해당하지 않는 자동차사고로 타인의 신체에 상해를 입힘으로써 피해자에게 자동차사고 부상등급표에 정한 부상등급 1급, 2급 또는 3급 외에 해당하는 중상해를 입힌 경우(단, 자동차 운전 중 발생한 자동차사고를 원인으로 한 경우에 한하며 경찰서 또는 검찰청에 제출된 의사 진단서 또는 소견서 상 중상해인 경우에 한함)※ 비탑승 상태에서 발생한 사고 중 주정차한 이후에 발생한 사고는 타인이 사망한 경우 이외에는 1. 내지 4.에 해당하는 경우에 한하여 보상	1사고당 제기된 소송의 심급별 변호사선임비용 50% 실손보상(심급별 500만원 한도)				
file_42.xls	28				자동차사고대인벌금Ⅱ(스쿨존사고외2천만원한도,실손,운전자용,비탑승중포함)	자동차 운전 중 및 운전 후 비탑승중 상테에서 발생한 사고로 타인의 신체에 상해를 입힘으로써 신체상해와 관련하여 받은 벌금액(확정판결에 의해 정해진 벌금액)을 1사고당 2,000만원을 한도로 실손보상. 단, 어린이 보호구역에서 어린이 치사상의 가중처벌에 따른 벌금형이 확정된 경우 벌금액을 1사고당 3,000만원을 한도로 실손보상	타인의 신체에 상해를 입힘으로써 신체상해와 관련하여 받은 벌금액 : 2천만원한도특정범죄 가중처벌 등에 관한 법률 제5조의13에 따른 벌금액 : 3천만원한도				
file_42.xls	30				대인형사합의실손비Ⅲ(운전자용,비탑승중포함)	자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 사고로 타인에게 다음 중 어느 하나에 해당하는 손해를 입힌 경우 형사합의금으로 지급한 금액 실손보상 / 사망하게 하거나 일반교통사고로 중상해를 입혀 관련법령에 따라 공소제기되거나 자배법에서 정한 부상등급 1-3급 부상을 입힌 경우 1인당 보험가입금액 한도 / 중대법규위반사고로 피해자가 42일이상 치료를 요한다는 진단을 받은 경우(운전 중 사고를 원인으로 한 경우에 한함) 진단주수별 약관에 정한 금액 한도 / 일반교통사고로 자배법에서 정한 부상등급 1-3급 외에 해당하는 부상을 입히고 경찰서 또는 검찰청에 제출된 의사 진단서 또는 소견서 상 중상해이며 경찰조사 후 불송치되거나 검찰에 의해 불기소된 경우 1인당 약관에 정한 금액 한도※ 비탑승 상태에서 발생한 사고 중 주정차한 이후에 발생한 사고는 사망한 경우 또는 중상해로 공소제기된 경우에 한하여 보상	1인당 지급, 실손 보상사망 : 2억원 한도42일~69일진단 :3천만원한도70일~139일진단 :1억원한도140일이상진단 :1억5천만원한도중상해 : 2억원 한도				
file_42.xls	31				심급별자동차사고변호사선임비용(실손,운전자용,비탑승중포함)	자동차를 운전 중 및 운전 후 비탑승 상태에서 발생한 사고로 타인의 신체에 상해를 입힘으로써 다음 중 어느 하나에 해당되어 변호사선임비용을  부담하게 된 경우 사고 1회당 제기된 소송의 심급별로 실제로 부담한 변호사 선임에 따른 비용의 50%를 지급1. 구속영장에 의하여 구속된 경우2. 검사에 의하여 공소 제기(단, 약식기소는 제외)된 경우3. 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행하게 된 경우 4. 검사에 의해 약식기소 되었으나 형사소송법 제453조에 의거하여 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하는 경우5. 경찰 조사 후 불송치된 경우6. 검찰에 의해 약식기소 또는 불기소된 경우(단, 위 3. 및 4.에 해당하는 경우는 제외함) ※ 5. 및 6.에 해당하는 경우는 1)~4)중 어느 하나에 해당하는 경우에 한함. 1) 타인을 사망하게 한 경우2) “중대법규위반 교통사고”로 타인의 신체에 상해를 입힌 경우(단, 자동차 운전 중 발생한 자동차사고를 원인으로 한 경우에 한함.)3) “중대법규위반 교통사고”에 해당하지 않는 자동차사고로 타인의 신체에 상해를 입힘으로써 피해자에게 자동차사고 부상등급표에 정한 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입힌 경우 4) “중대법규위반 교통사고”에 해당하지 않는 자동차사고로 타인의 신체에 상해를 입힘으로써 피해자에게 자동차사고 부상등급표에 정한 부상등급 1급, 2급 또는 3급 외에 해당하는 중상해를 입힌 경우(단, 자동차 운전 중 발생한 자동차사고를 원인으로 한 경우에 한하며 경찰서 또는 검찰청에 제출된 의사 진단서 또는 소견서 상 중상해인 경우에 한함)※ 비탑승 상태에서 발생한 사고 중 주정차한 이후에 발생한 사고는 타인이 사망한 경우 이외에는 1. 내지 4.에 해당하는 경우에 한하여 보상	1사고당 제기된 소송의 심급별 변호사선임비용 50% 실손보상(심급별 500만원 한도)				
file_42.xls	33				자동차사고대인벌금Ⅱ(스쿨존사고외2천만원한도,실손,운전자용,비탑승중포함)	자동차 운전 중 및 운전 후 비탑승중 상테에서 발생한 사고로 타인의 신체에 상해를 입힘으로써 신체상해와 관련하여 받은 벌금액(확정판결에 의해 정해진 벌금액)을 1사고당 2,000만원을 한도로 실손보상. 단, 어린이 보호구역에서 어린이 치사상의 가중처벌에 따른 벌금형이 확정된 경우 벌금액을 1사고당 3,000만원을 한도로 실손보상	타인의 신체에 상해를 입힘으로써 신체상해와 관련하여 받은 벌금액 : 2천만원한도특정범죄 가중처벌 등에 관한 법률 제5조의13에 따른 벌금액 : 3천만원한도				
file_42.xls	35				대인형사합의실손비Ⅲ(운전자용,비탑승중포함)	자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인에게 손해를 입힌 경우	1인당 지급, 실손 보상2억원 한도42일~69일진단 :3천만원한도70일~139일진단 :1억원한도140일이상진단 :1.5억원한도2억원 한도				
file_42.xls	38				자동차사고변호사선임비용Ⅴ(경찰조사포함)(실손,운전자용,비탑승중포함)	자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 변호사를 선임하게 된 경우	보험가입금액 한도로 실손보상				
file_42.xls	40				대인형사합의실손비Ⅲ(운전자용,비탑승중포함)	자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인에게 손해를 입힌 경우	1인당 지급, 실손 보상2억원 한도42일~69일진단 :3천만원한도70일~139일진단 :1억원한도140일이상진단 :1.5억원한도2억원 한도				
file_42.xls	43				자동차사고변호사선임비용Ⅴ(경찰조사포함)(실손,운전자용,비탑승중포함)	자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 변호사를 선임하게 된 경우	보험가입금액 한도로 실손보상				
file_42.xls	44		롯데손보	(무) 운전자보험(2601)	(자가용운전자/영업용운전자) 교통사고처리지원금(중상해보장확대,비탑승중Ⅱ포함)	자동차(이륜자동차 제외)를 운전하던 중에 급격하고도 우연한 사고 또는 자동차(이륜자동차 제외) 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인(피보험자의 부모, 배우자 및 자녀 제외)에게 상해를 입혀 피해자 각각에 대하여 피보험자가 형사합의금을 지급한 경우	보험가입금액 한도	4,942	4,233	81.6	80
file_42.xls	49				자동차사고변호사선임비용(경찰조사포함,비탑승중Ⅱ포함)	자동차를 운전하던 중 또는 자동차 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 사고로 타인의 신체에 상해를 입혀 1. 구속영장에 의하여 구속, 2. 검사에 의한 공소제기(약식기소는 제외), 3. 검사에 의해 약식기소는 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행, 4. 법원의 약식명령에 대하여 정식재판을 청구하는 경우, 5. 피보험자가 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 경찰조사 후 불송치된 경우, 6. 피보험자가 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 검찰에 의해 약식기소 또는 불기소된 경우(단, 제3호, 제4호에 해당하는 경우는 제외), 7. 피보험자가 중대법규위반 교통사고에 해당하지 않는 자동차사고로 피해자에게 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입혀 경찰조사 후 불송치된 경우, 8. 피보험자가 중대법규위반 교통사고에 해당하지 않는 자동차사고로 피해자에게 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입혀 검찰에 의해 약식기소 또는 불기소된 경우(단, 제3호 및 제4호에 해당하는 경우는 제외) 중 어느 한가지 사유로 변호사선임비용을 부담한 경우					
file_42.xls	50		롯데손보	(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)	(자가용운전자/영업용운전자) 교통사고처리지원금(중상해보장확대,비탑승중Ⅱ포함)	자동차(이륜자동차 제외)를 운전하던 중에 급격하고도 우연한 사고 또는 자동차(이륜자동차 제외) 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인(피보험자의 부모, 배우자 및 자녀 제외)에게 상해를 입혀 피해자 각각에 대하여 피보험자가 형사합의금을 지급한 경우	보험가입금액 한도	6,177	5,216	97.4	104.7
file_42.xls	54				자동차사고변호사선임비용(심급별500만원한도,자기부담률50%)	자동차를 운전하던 중에 급격하고도 우연한 사고로 타인의 신체에 상해를 입힘으로써 구속영장에 의하여 구속되었거나, 검사에 의해 공소제기(약식기소는 제외)된 경우, 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행하게 된 경우, 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하는 경우					
file_42.xls	63				자동차사고변호사선임비용Ⅳ	자동차 운전중 교통사고로 타인의 신체에 상해를 입혀 아래의 어느 하나에 해당되는 경우, 변호사선임비용으로 지급한 실제 금액(1사고마다)가. 피보험자가 구속영장에 의하여 구속된 경우나. 검찰에 의해 공소제기(이하 「기소」라 합니다. 단, 약식기소는 제외합니다)된 경우다. 피보험자가 검사에 의해 약식기소 되었으나 형사소송법 제450조에 의거 법원에 의해 보통의 심판절차인 공판절차에 따라 재판을 진행하게 된 경우라. 형사소송법 제453조에 의거 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하여재판이 진행되는 경우	보험가입금액 한도				
